circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0320,3337,aa60d3a2e4e727ae,SEIREN,文化・艺术,戏剧,"我们以“成为你的契机”为口号，并以此为目标制定了“学生能呈现的最高水准音乐剧”、“让每个人都能全身心投入的场所”、“开创早稻田的音乐剧文化”作为活动方针。为了实现这一目标，除每年3次（8月、12月、3月）的正式公演外，还举办以新生为主的团内公演、番外公演以及新生欢迎公演等活动。除了舞台演出外，我们还会在早稻田祭舞台等场合进行表演。在正式公演中，我们会邀请专业指导团队和技术人员，提供高水平的指导。团员不仅担任演员，还负责幕后工作。除了各场公演的幕后工作外，团员全年还需参与以下部门的日常工作：大道具部、小道具部、制作部、宣传部、管理部及服装部。此外，我们还提供舞蹈训练和声乐训练等工作坊，为初学者营造了良好的成长环境。
/
/
/
/",排练期间每周4~6次／平日18:00~22:00 节假日13:00~22:00／学生会馆、早稻田大学周边的终身学习馆等,无,machine_translated,not_reviewed,
C0321,3341,0126371d0ac5a053,剧团24区,文化・艺术,戏剧,剧团24区以每年3次公演（6～7月的夏季公演、11月的秋季公演、2～3月的春季公演）为核心开展活动。无论您是戏剧初学者、高年级学生、社会人士、其他大学学生、留学生，还是需要兼顾课程或兼职而忙碌的人士，都欢迎加入。特别推荐给打算从大学开始接触戏剧的朋友。此外，对同时参加其他社团、培训所或经纪公司也没有限制。仅担任工作人员或协助工作也可参与。不过，由于剧团规模较小，演员和工作人员需兼任。无需缴纳年会费，可单次参与演出。排练日期将根据每次演出另行决定。剧本与导演每次都会更换，因此剧目类型也各不相同。此外，每年还会举办各种活动（如集训、毕业派对等）。,每周固定日不固定（工作日2次・周末1次）/学生会馆,无,machine_translated,not_reviewed,
C0322,3340,5ed25351fba18b79,赤奈,文化・艺术,戏剧,这是早稻田大学戏剧社团中相对较新的一个。今年迎来成立10周年。虽然在戏剧社团中的地位尚不显赫，但我们不拘泥于传统，全体成员都以轻松自由的方式开展活动。定期练习以“不松散也不严苛，愉快进行”为宗旨。允许跨社团活动，因此也有成员同时参与其他社团。我们致力于打造一个让那些“想在短暂的大学生活中尽情体验各种事物，而戏剧正是其中之一”的人能够毫无顾虑加入的戏剧社团，因此不会施加过度的束缚。但作为交换，当参与任何企划活动时，我们希望成员们能以负责任的态度认真对待。每年12月，我们都会与“剧团Teatro 50’ ”共同举办企划公演。,不定期/18点左右/学生会馆,无,machine_translated,not_reviewed,
C0323,3334,5f370805c9624d90,POP3,文化・艺术,戏剧,这是早稻田大学最新成立的搞笑社团。除了每年6次以上的定期演出外，我们还会参加早稻田祭及各类活动。此外，通过与其他大学进行对抗演出，以及参加外部团体主办的比赛，交友范围将大大拓宽。特别推荐给“想在众人面前尽情表达自己”、“想学会在众人面前从容讲话”、“总之就是想结交喜欢搞笑的朋友”的人。大家一起来模仿电视上的漫才师和短剧演员吧？当然，也可以作为工作人员负责音响、灯光操作或传单制作等工作。目前有许多虽然害羞但热爱搞笑的人正在以工作人员的身份活跃其中。此外，POP3非常欢迎跨校学生加入。不限年级！社团成员由不同年级和背景的人士组成！！让我们一起快乐地搞笑吧！！,每周三/18:30起/学生会馆,无,machine_translated,not_reviewed,
C0324,3592,dc7d23017ed2905a,戏剧团体“ところで”,文化・艺术,戏剧,该戏剧社团由曾隶属于早稻田校区“剧团森”的两名成员于2011年在所泽校区新成立。每年举办约5场公演。此外，最近还积极利用早稻田校区及当地公共设施进行演出，开展着活跃的戏剧活动。无论是否有经验均可参加，其最大魅力在于能让大家在轻松愉快的氛围中亲近戏剧。,活动时间不固定，每逢公演即开展活动,无,machine_translated,needs_review,Japanese kana remains (4 chars)
C0325,3320,ccb46b82f4e741d1,幸福既视感,文化・艺术,戏剧,无信息,无信息,无,machine_translated,not_reviewed,
C0326,3330,1032e265ab39d17d,（剧团）虚假华纸,文化・艺术,戏剧,"这是一个每年举办数场公演的戏剧社团。
/
/持续推出注重策划性的作品。",无信息,无,machine_translated,not_reviewed,
C0327,3332,df244519a8c8adf6,鹤鸣,文化・艺术,戏剧,每年举办数次戏剧公演。,无信息,无,machine_translated,not_reviewed,
C0328,3333,7fd643496b233ab2,生粋工房,文化・艺术,戏剧,每年举办2至3次学生戏剧公演。与其他剧团的交流也很活跃。,无信息,无,machine_translated,not_reviewed,
C0329,3335,f8dff7f4471a237e,Systema Angelica,文化与艺术,戏剧,"主要在学生会馆地下一层的戏剧排练室进行戏剧演出。
/
/同时也会不定期进行排练或参加外部团体的演出。",无信息,无,machine_translated,not_reviewed,
C0330,3138,efde69bf0ba16a9f,电影研究会,文化・艺术,电影,"“电影制作已逾一个世纪。”在电影社团林立的早稻田大学中，拥有最悠久历史的电影研究会拥有超过100名会员。作为关东地区首屈一指的电影社团，这里汇聚了来自众多大学、怀揣远大志向且技术精湛的影像制作人。拥有丰富的拍摄器材、广泛的外部人脉以及优秀人才，对于电影研究会来说，没有什么是不可能的。众多校友作为电影节获奖作品的创作者或电影导演，活跃在行业第一线。2022年度，我们还实现了与韩国仁荷大学的国际联合制作。
/
/我们不仅需要有志成为导演、制片人、演员、编剧的人，同时也需要众多后勤支持成员。视频拍摄/灯光/音响/音乐/剪辑/发型化妆/服装/静态摄影/海报设计/车辆部司机等，若要一一列举简直不胜枚举。每个人在各自岗位上展现的独特“个性”相互融合，最终升华为一部作品的过程，堪称奇迹。请将您的热情借给我们吧。不限年级。不限大学。全年均可加入。不熟悉电影的人、外行也大受欢迎。让我们一起拍摄奇迹吧。首先请添加官方LINE　https://lin.ee/79eOYCA
/
/
/
/
/
/
/
/",不定期,无,machine_translated,not_reviewed,
C0331,3142,57fce03999b15577,稻门剧本研究会,文化・艺术,电影,稻门剧本研究会（以下简称“剧本研”）是一个制作独立电影的社团。与看似严肃的社团名称相反，剧本研最大的特点莫过于其自由度。社员拍摄的电影题材多种多样，可以自由地表现自己认为有趣的内容。设备十分齐全，摄像机、麦克风、灯光等器材一应俱全，加入后即可立即开始拍摄电影。也有从大一就开始活跃的社员。社员中不乏来自其他大学的成员和留学生，中途加入的社员也很多。随时接受入会申请。您可以通过Twitter联系我们，也可以直接来社团活动室（学生会馆 E619）。欢迎想尝试担任电影导演、撰写剧本、担任演员或参与拍摄的朋友加入。,不定期/学生会馆 E619,无,machine_translated,not_reviewed,
C0332,3346,91e5b8830f6a8d94,电影循环　叛头脑,文化・艺术,电影,我们是电影制作社团“CineCycle 叛头脑”。活动内容包括每年拍摄几部电影，同时策划电影院巡礼等活动。本社团的特点是“成员之间关系非常融洽”。不仅在拍摄时如此，平时不拍摄的时候，大家也会在E525的独立社团室里悠闲地玩耍。虽然我们制作的电影大多风格轻松幽默，但也有导演会创作严肃认真的作品。作为电影社团，我们规模较小，因此设备随时可用，营造了想拍就拍的自由拍摄环境。此外，每年夏季和冬季都会举办集训，负责拍摄的小组进行拍摄，其他成员则去观光游玩。该拍就拍，其余时间悠闲自在——这就是我们的社团。,每天/学生会馆E525,无,machine_translated,not_reviewed,
C0333,3343,b74479b1824b558a,CINEMAX SIDEVARG,文化・艺术,电影,大家根据个人兴趣和热情投入自己喜欢的事物。我们既制作电影，也观看电影，并热烈而轻松地交流讨论。无论是想拍电影的人，还是专看电影的人，我们都热烈欢迎！这是一个尊重每位成员之间距离感的社团。活动主要分为“放映会”、“电影拍摄”和“活动”三类。放映会是每周两次的例行活动，由社员们挑选想看的电影，使用投影仪和音响一起欣赏，是本社团的重头戏！当然我们也进行电影拍摄。虽然有很多新手，但大家都在不断尝试和摸索中共同完成作品！在活动中，我们会策划一起去看电影或出去玩！我们还有社团活动室，欢迎大家来玩。我们在X和Instagram上都有账号，YouTube上也发布了过往作品，请搜索社团名称查看！,学生会馆社团室（E730室，周一、周三、周五，17:00起）,无,machine_translated,not_reviewed,
C0334,3147,5a063d391f6b1fca,动画研究会,文化・艺术,电影,"早稻田大学动画研究会（WAFL）是早稻田大学官方认可的跨校社团，也是校内唯一能够“制作”动画的自主制作社团。/
///
//我们分为作画、上色、美术、音响、摄影、剪辑、3D等多个部门，共同完成作品。/
///
///
///
//您可能会想：“我从来没制作过动画，没问题吗？”当然没问题！社团成员几乎都是从零开始的，因此非常欢迎初学者加入。/
///
///
///
//主要活动是制作动画，以参加每年夏冬两季与各大学自主制作社团联合举办的联映会。此外，我们还会参加早稻田祭等活动。夏冬两季还会举办集训，社员们也会一起去看电影，活动非常活跃。/
///
///
///
//只要对动画制作有一点点兴趣，即使是初学者也热烈欢迎！跨校交流、中途加入都非常欢迎，请随时来找我们！/
///
///
///
//我们的作品、制作花絮以及迎新活动信息都发布在Twitter和YouTube上，欢迎大家去看看！",每周二、四、五/16:30～20:00/学生会馆E510,无,machine_translated,not_reviewed,
C0335,3347,46e4e470b32fe7f8,电影制作社（CinePro）,文化・艺术,电影,电影制作社是早稻田大学官方认可的电影社团。在众多电影社团中，我们拥有最多的学生人数，拍摄器材也十分齐全。与学长的联系十分紧密，有时还能参与专业电影导演的拍摄工作。这是一个可以随心所欲尝试导演、演员、摄影师等自己想挑战的领域的社团。我们经常与其他电影社团合作拍摄，每年冬季都会参加由早稻田大学电影社团主办的公开竞赛——“早稻田电影节”。除了“早稻田电影节”之外，我们每年还在许多知名电影节上屡获佳绩。日常活动包括每周一次的例会，周末及长假期间则进行拍摄、剪辑等影像制作工作。,每周四/18:30/学生会馆,无,machine_translated,not_reviewed,
C0336,3344,f6f3c1341ac7f489,影像制作团体 浪人街,文化・艺术,电影,我们是影像制作团体“浪人街”。这是一个制作电影的社团。不限于复读生。主要活动包括每月约3次的例会（逢9号的日子）以及不定期进行的拍摄。这个“不定期进行的拍摄”让人很感兴趣呢。基本上是在有空的节假日或长假期间。到了暑假、春假，既可以远赴他乡取景，也可以在这里扎扎实实地拍摄。拍摄电影所需的一切设备我们一应俱全，这一点我向您保证。我们拥有高品质的设备，技术过硬，请放心交给我们。还有那些乐于助人的伙伴们，应该也会在场。电影制作流程是：剧本准备就绪后，召集演员和工作人员，确保拍摄场地和设备到位，即可开始拍摄。而从拍摄到后续的剪辑和放映，这整个过程可以说就是一部电影的完成。之后，根据个人意愿，可以参加电影节或相关竞赛。想尝试拍摄的人、想当导演的人、想当演员的人、想做剪辑的人、想和别人一起创作的人、想留下具体作品的人、充满好奇心的人，无论谁都欢迎。无论以何种形式，亲手参与的作品最终能成形，这种感觉真的很棒。我个人强烈推荐。浪人街。,每月9号（例如：4月9日、4月19日、4月29日）/18:30/学生会馆，拍摄随时进行,无,machine_translated,not_reviewed,
C0337,3148,de7fa32e2793377f,怪兽同盟,文化・艺术,电影,我们不仅观看特摄作品，更致力于将对特摄作品的“热情”转化为具体形式，开展自主电影拍摄、玩偶服装制作、英雄秀演出等活动。相关影像已在官方YouTube频道上发布。英雄秀以早稻田祭为主要活动，同时也会在当地的节日庆典、各类活动以及幼儿园进行演出。此外，我们有时也会受邀作为嘉宾出演电视广告或艺人的MV。无论是喜欢怪兽、喜欢英雄、纯粹的特摄迷，还是对表演感兴趣、对手工制作感兴趣、喜欢逗人开心或喜欢孩子的人，我们都热烈欢迎！这是一个可以自由实现任何想法的社团！,每周一、三、六/第5、6节课/学生会馆E609,社团网站已关闭,machine_translated,not_reviewed,
C0338,3742,489dd6c8c69d5504,DA早稻田大学哈利·波特研究会,文化・艺术,电影,"哈利·波特爱好者们，快来集合！
/
/
/
/DA是一个由热爱《哈利·波特》和《神奇动物》系列的学生组成的跨校社团。我们时而热情高涨，时而和睦融洽地交流对作品的热爱。2019年度，我们在早稻田祭上销售黄油啤酒，并举办了前往USJ和英国的集训；2020年度，我们制作并玩了原创游戏，还编纂了研究刊物《Wizarding World in WASEDA》。男女比例约为1:1，其中约半数为其他大学的学生，因此其他大学的朋友也一定能很快与大家打成一片！参加活动基本上是自由的。仅参加周末活动或集训也完全没问题。即使因课程、兼职或参加其他社团而忙碌，也能轻松入会。只要对《哈利·波特》系列感兴趣，即使没有深入的知识也没关系！当然，自诩为铁杆粉丝的各位也热烈欢迎。
/
/
/
/无论是只读过原著的，只看过电影的，还是两者都不了解但想踏入魔法世界的新朋友，请务必先关注我们的Twitter和Instagram！",每周三/15:00～19:00/三号馆・学生会馆,无,machine_translated,not_reviewed,
C0339,3573,e78affb9d2c67da3,早稻田大学交响乐团（Waseoke）所泽支部,文化・艺术,音乐,早稻田大学交响乐团是早稻田大学官方认可的交响乐团，昵称为“Waseoke”。作为官方认可的交响乐团，它是唯一一支完全由该校本科生组成的乐团，总团员人数约达250名。本乐团成立于1913年，于2013年迎来创立100周年，并于2012年4月至2013年3月期间举办了“早稻田大学交响乐团创立100周年纪念音乐会”（共5场）。乐团的主要活动包括每年主办4至5场音乐会，以及在早稻田大学入学典礼、毕业典礼等官方活动及文化项目中进行演奏，此外每年还接受20至30场委托演出。自1978年在第五届国际青少年管弦乐团大赛（通称卡拉扬大赛）中夺冠以来，乐团已累计进行过14次海外巡演。在2015年2月至3月期间举行的“2015欧洲巡演”中，乐团巡回德国、奥地利、法国的13个城市，在各地广受好评。其中，3月8日的柏林公演继2009年、2012年之后，再次通过柏林爱乐乐团的网络直播平台“数字音乐厅”向全球进行了现场直播。,每周一、三、六/18:15/租用各排练场地,无,machine_translated,not_reviewed,
C0340,3101,7884a9a0e7b9f822,交响乐团,文化・艺术,音乐,"早稻田大学交响乐团是早稻田大学官方认可的管弦乐团，昵称为“Wase-Oke”。作为校内唯一由该校本科生组成的管弦乐团，团员人数多达约250人。2023年正值乐团成立110周年，为纪念这一里程碑，同年3月举办了“早稻田大学交响乐团110周年纪念大阪特别公演”。此外，2024年2月底起，乐团还举办了巡回德国、奥地利9个城市的“2024欧洲巡演”，在各地广受好评。乐团每年举办4至5场自主演出，并参与大学官方活动、文化项目以及接受外部委托进行演奏。
/
/自1978年乐团在第五届国际青少年管弦乐团大赛中夺冠——这一赛事成为乐团海外演出事业的契机——以来，已故的赫伯特·冯·卡拉扬先生便以各种形式给予乐团大力支持。1979年早稻田大学授予他荣誉博士学位时，他曾在大隈讲堂指挥了理查·施特劳斯交响诗《蒂尔·奥伦施皮格尔的恶作剧》的公开排练。
/
/此外，在指挥家方面，我们曾邀请过已故的朱塞佩·西诺波利、西蒙·拉特尔、小泽征尔、已故的兹德涅克·科什拉、伦纳德·斯拉特金、已故的岩城宏之、大友直人、高关健、山下一史、曾我大介、寺冈清高等指挥家；指导者及合作演奏者方面，则以柏林爱乐乐团和NHK交响乐团的团员为主，欢迎了众多人士的参与。",每周一、三、六/18:00～21:00/早稻田附近,无,machine_translated,not_reviewed,
C0341,3104,6abd987c9e11c41e,曼陀林乐部,文化・艺术,音乐,曼陀林乐部是一个拥有103年悠久历史的传统音乐社团。曼陀林是一种源自意大利的弦乐器，以其独特的颤音演奏法为特色，外观和音色都十分可爱。乐团的编制包括曼陀林、曼多拉、曼陀林大提琴、古典吉他、低音提琴、长笛和单簧管。每年举办3场大型音乐会，其中1场是早庆联合音乐会，与庆应曼陀林俱乐部的交流活动十分活跃。此外，我们还举办部内演奏会，让成员自由演奏自己喜欢的曲目，并进行外出演奏（2016年度曾在大船渡、陆前高田当地举办复兴支援音乐会）。 无论是有经验者还是初学者都热烈欢迎（管乐声部仅限有经验者）。超过半数的社员都是初学者。此外，本社过去还曾培养出许多职业演奏家。以下列举本团体的魅力：免费出借乐器。只要持有早稻田大学的学生证，随时都可以使用社团活动室，而且空间宽敞。可以兼任其他社团或参加校际比赛。社员之间，无论是前辈、后辈还是同届，关系都非常融洽，私下里也经常一起玩。在音乐社团中费用相对较低。各声部均可接受专业教师的指导。高年级学生会为初学者提供一对一辅导，因此即使不会看乐谱也没问题。由于女生较多，氛围相对温和；或许因为男生人数较少，凝聚力反而很强。……优点数不胜数，我们始终在快乐地开展活动。感兴趣的朋友随时欢迎来学生会馆B117！,每周二、周五/16:30～20:30/学生会馆,无,machine_translated,not_reviewed,
C0342,3103,6525d8eea74c8626,口琴协会,文化・艺术,音乐,我们是一个以口琴为主、采用大乐队形式进行演奏的社团。乐器分部如下：《口琴（单簧、双簧）、长笛、单簧管、吉他、贝斯、键盘、鼓与打击乐》。曲风涵盖J-POP、西洋音乐、管乐曲等多种类型，可以演奏大家想演奏的曲目。每年举办约两次演奏会（6月、12月）。6月的音乐会将与中央大学、明治大学、立教大学联合举办。12月的音乐会则是早稻田大学独立举办的定期音乐会。除音乐会外，我们有时也会参加早稻田祭。此外，春季和夏季我们会举办集训，除了练习外，还通过烟花、烧烤、改编比赛等活动增进社员之间的友谊。,每周二、三（16:30起）及周六（13:00起）/学生会馆B125,社团网站已关闭,machine_translated,not_reviewed,
C0343,3102,2a2f9883618dc74c,The Naleo,文化・艺术,音乐,"在众多乐队社团中，本社团专门演奏灵魂乐、放克、R&B等所谓的黑人音乐。以夏季和冬季音乐会为主轴，每年策划约10场现场演出，并为此日复一日地刻苦练习。纳雷奥拥有各类设备，在学生会馆内举办演出时，从搭建到运营全部由我们亲力亲为。因此，社员们对音响和活动策划有着深刻的造诣。//
///
///本社实行固定乐队制，成员将维持自己组建的乐队三年，在此期间磨练并追求属于自己的风格。此外，由于实行跨校制，没有大学间的壁垒，可以纯粹通过音乐结识伙伴。//
///
///在社团活动室，除了乐队排练外，大家还会聚在一起即兴合奏。这里也欢迎社团外的人参与，可以与其他大学或校外人士共同演奏，建立联系。//
///
///2016年，我们在Blue Note东京举办了成立70周年纪念派对，并由现役成员进行了现场演奏。正因历史悠久，与校友的联系也十分紧密，可以近距离体验普通学生难以经历的独特经历。",每周二、四、六，第2、4个周日/各自方便的时间/学生会馆B124,无,machine_translated,not_reviewed,
C0344,3111,c1f143c13454d591,拉丁美洲协会,文化・艺术,音乐,我们拉丁美洲协会，通称“拉美会”，致力于研究以巴西为首的拉丁美洲各国文化。拉美协会的活动特别注重音乐文化研究，无论是里约狂欢节上演奏的桑巴·巴特卡达，还是咖啡馆里常播放的博萨诺瓦，甚至不仅限于巴西音乐，还包括安第斯山脉周边地区流传的民俗音乐（Folklore）等广泛流派，虽然大家都是初学者，但只要是自己觉得好的曲目，都会通过演奏或舞蹈来享受其中乐趣。当然，我们不仅限于音乐，还会制作巴西风味的烤肉“舒哈斯科”，尽情体验当地的饮食文化！只要有一点点兴趣，请务必来社团活动室看看！我们期待您的到来！,每周一、周四/19:00/学生会馆,无,machine_translated,not_reviewed,
C0345,3105,eecc73fbf334627a,早稻田探戈乐团,文化・艺术,音乐,我们早稻田探戈乐团（Orquesta de Tango Waseda）是由学生组成的阿根廷探戈演奏社团，目前成员包括小提琴、钢琴、低音提琴、中提琴、大提琴、长笛以及班多钮手风琴，有时还会加入吉他和人声，专门演奏阿根廷探戈。这是全日本唯一仅在早稻田大学存在的此类学生社团。作为拥有60余年历史的官方认可社团，我们已培养出众多杰出校友。此外，我们是一个跨校社团，不仅有早稻田大学的学生，还有来自各大学的成员，活动不受大学或年级的限制。几乎所有成员都是在进入大学后才接触阿根廷探戈的“探戈初学者”，大家每天都在一起努力学习探戈。此外，我们不仅举办年末定期音乐会，还参与早稻田祭及夏季自主演出等各类演奏活动，欢迎大家务必来社团活动室或演出现场看看！,每周一、三、六/18:00～21:00/学生会馆地下一层B116,无,machine_translated,not_reviewed,
C0346,3293,7d1f95ee39d3d59b,UBC,文化・艺术,音乐,"UBC是成立于1953年、经早稻田大学官方认可的音乐现场演出策划社团。“UBC”是“University Broadcasting Company”的缩写，蕴含着“利用各种广播媒介成为信息传播基地”的寓意。经过运营学生首家迷你FM电台“UBC-FM”、学生首家校园迷你电视台“UBC-TV”等活动，目前主要从事音乐活动的策划与运营。
/
/除借用早稻田祭场地举办的5000人规模免费音乐会“UBC-jam”外，自2007年起我们还创办了新的音乐活动，不断拓展活动范围。
/
/我们坚持只呈现作为听众真正认为优秀的音乐，并积极策划能让大家发自内心享受的活动。",每周五/18:30/学生会馆,无,machine_translated,not_reviewed,
C0347,3643,c6c5308009b6710a,上流社会管弦乐团,文化・艺术,音乐,我们“上流社会管弦乐团”作为早稻田大学唯一的爵士大乐队社团，成立于1955年。我们以“上流社会”之名广受喜爱，作为代表学生爵士大乐队界的传统与实绩之存在，其名声远播。在这漫长的历史中，我们培养出了众多职业音乐家。主要活动内容包括每周三次的排练，此外还有自主举办的现场演出、与其他大学乐队的联合演出、与国内外职业音乐家的合作演出，以及在派对等各类活动中进行演奏。每年3月，全体成员齐心协力举办音乐会；8月则参加全国学生大乐队比赛；此外还有夏季集训和冬季集训等丰富多彩的大学生活体验。另一方面，与职业音乐家的合作是拥有悠久传统和丰富实绩的“High Society”独有的特色，而且在民间企业的派对上演出机会众多，对求职大有裨益！在这里，你可以积累许多在普通大学生活中无法获得的宝贵经验。何不与“High Society管弦乐团”一起，度过一段不仅限于单纯演奏音乐、独一无二的大学生活呢？,每周一、周四、周五/16:30起/学生会馆地下一层,无,machine_translated,not_reviewed,
C0348,3107,fb9ac934f07142aa,早稻田大学新奥尔良爵士乐俱乐部,文化与艺术,音乐,早稻田大学新奥尔良爵士乐俱乐部（通称“新奥利”）是日本唯一一个演奏“新奥尔良爵士乐”的社团，这种爵士乐起源于被誉为爵士乐发源地的路易斯安那州新奥尔良，是一种历史悠久的爵士乐形式。我们通常以7人左右为一组组成乐队进行演奏。主要活动包括每两个月一次的社团内部发表会、每年12月举办的独奏会，此外每年还会参加早稻田祭、稻门祭等校园活动；夏季有集训，冬季则有成员自发前往新奥尔良的特别活动。此外，“新奥里”也接受外部演出邀请，根据需求在各种场合进行演奏。例如，在商业街或派对会场演奏，以及参加爵士音乐节等。正如上述，无论校内校外都有众多活跃的舞台，以及能够随时随地进行演奏的灵活机动性，是本社团的特色。,每天/随时/学生会馆B116室,无,machine_translated,not_reviewed,
C0349,3303,2b0f45abe30e1108,音乐爱好者俱乐部（MFC）,文化・艺术,音乐,我们Music Fan Club（MFC）是一个成立于1959年的传统12大自由乐队制社团，演奏范围广泛，以灵魂乐、放克、布鲁斯、摇滚等西洋音乐为主，同时也涵盖日本音乐。本团的一大特色是乐队中常设有小号、萨克斯风、长号等铜管乐队，规模最大的时候乐队编制可达15人左右！欢迎曾参加过初中、高中管乐团的同学，以及想尝试新乐器的同学加入。我们的主要活动包括乐队排练、每年7～8场大型演出、春夏集训以及每周例会。此外还有数不胜数的精彩活动！ 排练通常由为每场演出临时组建的乐队自行安排日程，主要在高田马场的音乐工作室进行。针对初学者，我们计划根据需要开设各声部讲座，请放心加入！此外，社团活动室备有大量黑胶唱片和唱机，闲暇时欢迎随时来听！MFC随时欢迎新成员加入。让我们一起沉浸在音乐中，成为“为音乐而狂”的乐手吧！,各乐队有所不同。社团例会每周五20:00起/高田马场。社团活动室通常都有人在。,无,machine_translated,not_reviewed,
C0350,3304,1b2b7f41e18e82c9,Modern Music Troop （MMT）,文化・艺术,音乐,"我们是以原创音乐为主的乐队社团Modern Music Troop，通称MMT。许多乐队会在Live House等校外场所进行演出，并已培养出众多专业音乐人。我们不仅演奏原创作品，也乐于翻唱，因此非常欢迎乐器初学者加入。不拘泥于乐队形式，独奏或组合形式均可参与活动。社团成员中也有许多来自其他大学的同学，无论学校、年级、在职人士还是自由职业者，均不设限制。这是一个可以按照自己的节奏，轻松愉快地开展活动的社团。社团活动方面，每年有两次集训和早稻田祭现场演出，此外还有烧烤、迎新远足等众多有趣的活动。此外，在迎新期和早稻田祭期间，我们会制作收录成员原创歌曲的合辑专辑。如果你想在大学开始创作原创音乐，那就加入MMT吧！
/
/
/
/
/
/
/
/
/
/
/",不定期/学生会馆E1117,无,machine_translated,not_reviewed,
C0351,3108,fb1928357831a680,现代爵士乐研究会,文化・艺术,音乐,这是一个拥有60多年历史、经早稻田大学官方认可的社团。已培养出众多职业音乐人。虽然社团中有许多经验丰富的成员，但也欢迎初学者加入。社团活动室配备有三角钢琴、鼓组、三台低音提琴和键盘，成员们可以利用这些设备进行练习和即兴演奏。每周一、周三（隔周）在学生会馆B124举行活动，以经典曲目为主进行即兴演奏，同时致力于提升演奏技巧。除日常即兴演奏外，每年还计划举办数次现场演出和集训活动，在现场演出中，成员们可以与不同乐手组队，加深交流。若收到咖啡馆、大学等机构的演出邀请，我们也可应邀进行演奏。更详细的活动内容请通过各类社交媒体查看。,"社团活动室开放日（周一、周三、周五、单周周日）　8:00~22:00
/
/
/
/例行即兴演奏会时间：每月第一、第三、第五个周一及第二、第四、第六个周三　18:00~22:00　　（4月期间每周一、周三均举办例行即兴演奏会）
/
/
/
/地点：学生会馆B124（4月期间，周一在B124举行，周三在其他房间举行）",无,machine_translated,not_reviewed,
C0352,3058,761c24bf0900dfa6,中南美研究会,文化・艺术,音乐,"中南美研究会是一个演奏雷鬼、斯卡、摇滚斯特迪等牙买加音乐，以及卡里普索、拉丁、非洲节拍等音乐的乐队社团！
/
/我们拥有配备齐全的独立社团活动室，主要在那里进行练习。活动方面，每年举办约6场现场演出，以及夏季露营和冬季集训。平时大家会在社团活动室里轻松地聊天。虽然可能有不少人对中南美音乐不太熟悉，但社团成员起初也是如此。不过，绝大多数人都是因为觉得“看起来好玩！”“好酷！”“很有趣！”而加入社团的，所以感兴趣的朋友请随时来社团活动室逛逛！
/
/我们广泛招募的声部包括主唱、和声、吉他、贝斯、键盘、鼓，以及小号、萨克斯、长号、长笛、打击乐等。特别是铜管乐器，我们非常希望有更多人加入。对于有管乐团或轻音乐社团经验、想“在大学尝试新音乐”的朋友，或者想专心用吉他打节奏、想掌握“One Drop”节奏的朋友来说，这里再合适不过了。当然，没有经验或有断档期的人也大受欢迎！这真的是早稻田大学最快乐、最有趣的乐队社团，大家请务必轻松地来玩玩！",每周日不固定/主要在课后/学生会馆,无,machine_translated,not_reviewed,
C0353,3100,f203869663d1c768,吉他俱乐部,文化・艺术,音乐,"早稻田大学吉他社是一个拥有悠久历史、致力于古典吉他演奏的社团。虽然名为“古典吉他”，但实际上不仅演奏古典乐曲，还涵盖流行音乐、器乐曲、电影及音乐剧等舞台插曲等广泛的音乐类型。除了合奏，我们也致力于独奏和重奏，为了早稻田祭和定期演奏会，全体社员每天都在快乐且努力地投入活动。虽然吉他社活动如此活跃，但并非所有社员都有吉他经验。约一半的成员是在上大学后才开始学吉他的，其中甚至还有从未接触过乐器的人。此外，即使是初学者或不识乐谱的人，在学长的指导下也能很快学会弹奏。社团成员在活动之外也关系融洽，无论是春季集训时的滑雪，还是古典吉他演奏以外的各类活动，大家都全力以赴地享受其中，氛围和睦融洽。对吉他社团活动感兴趣的朋友，无论经验或年级如何，都欢迎前来参观我们的活动。我们期待您的到来。
/
/
/
/
/
/
/
/",每周三（第5、6节课）・周六（第4、5节课）/学生会馆,无,machine_translated,not_reviewed,
C0354,3309,2e2ac6f159101260,早稻田民谣协会（WFS）,文化・艺术,音乐,早稻田民谣协会（Waseda Folksong Society）成立于1963年，是早稻田大学官方认可的十二大乐队社团之一。我们以翻唱为主，演奏包括另类、独立、后朋克、情绪摇滚等流派的音乐，不分日语或外语歌曲。不过，基本上对流派和形式不作限制！我们每月举办一次现场演出，采用自由风格的形式，每次演出都会组建乐队并招募成员。因此无需每次都由固定成员参与，大家可以在喜欢的时候，以自己喜欢的方式演奏喜欢的音乐。对于“想在大学开始学乐器”的人，我们也热烈欢迎。早稻田大学的学生自不必说，其他大学的学生也可以参加！随时可以入会，无论是从上学期中途还是下学期开始加入，我们都欢迎。社团氛围温馨融洽，大家都在快乐地开展活动，欢迎大家来玩！,每周一/18:00/学生会馆,无,machine_translated,not_reviewed,
